id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
332430151,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,44597,3699,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,52,7,14,14,17,0.9046812677550042,1412,1448,295,Old Dominion,,38,3,14,14,7,0.09531873224499576,1500,1464,5.24810164323777,,
332430058,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,35470,3886,Raymond James Stadium,58,South Florida,American Athletic,21,7,0,7,7,0.18456555464723104,,,2377,McNeese,,53,2,31,10,10,0.815434445352769,,,3.27204834242799,,
332430201,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,84911,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,34,0,13,21,0,0.9951319305192383,1749,1804,2433,Louisiana Monroe,Sun Belt,0,0,0,0,0,0.004868069480761683,1435,1380,3.11213024549651,,
332430002,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,85095,3785,Jordan-Hare Stadium,2,Auburn,SEC,31,8,17,3,3,0.6973890590543024,1395,1400,265,Washington State,Pac-12,24,7,14,3,0,0.3026109409456976,1311,1306,4.94176529307246,,
332430276,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,27148,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,52,0,14,21,17,0.9989540803759582,1391,1484,193,Miami (OH),Mid-American,14,7,7,0,0,0.001045919624041769,1275,1182,5.32309798610302,,
332432572,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,25729,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,15,0,3,9,3,0.9964928508598733,1269,1263,326,Texas State,Sun Belt,22,7,7,0,8,0.0035071491401267307,1359,1365,5.08051930143181,,
332432032,2013,1,regular,2013-08-31T23:00:00.000Z,,false,false,30451,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,62,14,34,14,0,0.9999946503186482,,,2029,Arkansas-Pine Bluff,,11,0,0,11,0,0.000005349681351796143,,,1.3057365904992,,
332430098,2013,1,regular,2013-08-31T23:10:00.000Z,,true,false,46723,3810,Nissan Stadium,98,Western Kentucky,Sun Belt,35,7,14,7,7,0.848563784882906,1441,1450,96,Kentucky,SEC,26,3,14,0,9,0.15143621511709404,1280,1271,3.16761382994114,,
332430239,2013,1,regular,2013-08-31T23:30:00.000Z,,false,false,44989,3724,Floyd Casey Stadium,239,Baylor,Big 12,69,28,10,28,3,0.999846112171128,,,2747,Wofford,,3,0,0,3,0,0.00015388782887204577,,,0.905545311644295,,
332430167,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,26311,3971,University Stadium,167,New Mexico,Mountain West,13,6,7,0,0,0.31454108870333314,1249,1242,2636,UT San Antonio,Conference USA,21,0,7,7,7,0.6854589112966669,1351,1358,4.51661321424213,,
332430021,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,42978,3932,Qualcomm Stadium,21,San Diego State,Mountain West,19,13,3,3,0,0.5903646345143266,,,2197,Eastern Illinois,,40,7,12,7,14,0.40963536548567336,,,6.02703881438784,,
332430251,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,99623,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,56,0,14,21,21,0.8873416197527142,1619,1693,166,New Mexico State,FBS Independents,7,0,7,0,0,0.1126583802472858,1071,997,6.33846007210026,,
332430158,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,91185,3834,Memorial Stadium,158,Nebraska,Big Ten,37,10,7,14,6,0.9386880761180495,1613,1611,2751,Wyoming,Mountain West,34,7,7,7,13,0.0613119238819505,1384,1386,5.48214469388389,,
332430228,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,83830,3836,Memorial Stadium,228,Clemson,ACC,38,14,7,10,7,0.4578975544783904,1733,1735,61,Georgia,SEC,35,14,7,7,7,0.5421024455216096,1836,1834,5.69372555972152,,
332430066,2013,1,regular,2013-09-01T00:00:00.000Z,,false,false,56800,3772,Jack Trice Stadium,66,Iowa State,Big 12,20,7,7,6,0,0.7418523342134885,,,2460,Northern Iowa,,28,7,14,0,7,0.2581476657865115,,,5.60319144031818,,
332432628,2013,1,regular,2013-09-01T01:00:00.000Z,,true,false,80230,,,2628,TCU,Big 12,27,3,7,7,10,0.4346015074617749,1648,1647,99,LSU,SEC,37,6,10,14,7,0.5653984925382252,1827,1828,6.58972222073384,,
